NM_077087	chrX	+	8789456	8790621	WBGene00006764
NM_059998	chrI	-	8897613	8901435	WBGene00006765
NM_001026105	chrIV	+	13119096	13124387	WBGene00006766
NM_001026106	chrIV	+	13119096	13124387	WBGene00006766
NM_001268771	chrIV	+	13119096	13124387	WBGene00006766
NM_001268772	chrIV	+	13119096	13124387	WBGene00006766
NM_001268737	chrIV	+	12773862	12787513	WBGene00006767
NM_001268738	chrIV	+	12773862	12787513	WBGene00006767
NM_001268735	chrIV	+	12773862	12787513	WBGene00006767
NM_001268740	chrIV	+	12773862	12787513	WBGene00006767
NM_001268739	chrIV	+	12773862	12787513	WBGene00006767
NM_001268742	chrIV	+	12773862	12787513	WBGene00006767
NM_001268741	chrIV	+	12773862	12787513	WBGene00006767
NM_001268736	chrIV	+	12773862	12787513	WBGene00006767
NM_001268734	chrIV	+	12773862	12787513	WBGene00006767
NM_001306972	chrIV	+	12773862	12787513	WBGene00006767
NM_001306973	chrIV	+	12773862	12787513	WBGene00006767
NM_001306974	chrIV	+	12773862	12787513	WBGene00006767
NM_001306975	chrIV	+	12773862	12787513	WBGene00006767
NM_001306976	chrIV	+	12773862	12787513	WBGene00006767
NM_001306977	chrIV	+	12773862	12787513	WBGene00006767
NM_001306978	chrIV	+	12773862	12787513	WBGene00006767
NM_001306979	chrIV	+	12773862	12787513	WBGene00006767
NM_001306980	chrIV	+	12773862	12787513	WBGene00006767
NM_001306981	chrIV	+	12773862	12787513	WBGene00006767
NM_001027846	chrIII	+	8905615	8911749	WBGene00006768
NM_001027847	chrIII	+	8905615	8911749	WBGene00006768
NM_001027848	chrIII	+	8905615	8911749	WBGene00006768
NM_001027849	chrIII	+	8905615	8911749	WBGene00006768
NM_001027850	chrIII	+	8905615	8911749	WBGene00006768
NM_001027851	chrIII	+	8905615	8911749	WBGene00006768
NM_001038349	chrIV	+	3516819	3526602	WBGene00006769
NM_001307369	chrIV	+	3516819	3526602	WBGene00006769
NM_001307352	chrIV	+	3516819	3526602	WBGene00006769
NM_070959	chrV	+	982534	996207	WBGene00006770
NM_001029083	chrV	+	982534	996207	WBGene00006770
NM_001313344	chrV	+	982534	996207	WBGene00006770
NM_001313345	chrV	+	982534	996207	WBGene00006770
NM_001313346	chrV	+	982534	996207	WBGene00006770
NM_001313347	chrV	+	982534	996207	WBGene00006770
NM_001313348	chrV	+	982534	996207	WBGene00006770
NM_058485	chrI	+	1721592	1740670	WBGene00006771
NM_001026647	chrI	+	1721592	1740670	WBGene00006771
NM_001262110	chrI	+	1721592	1740670	WBGene00006771
NM_001306510	chrI	+	1721592	1740670	WBGene00006771
NM_001313545	chrI	+	1721592	1740670	WBGene00006771
NM_001313546	chrI	+	1721592	1740670	WBGene00006771
NM_001313547	chrI	+	1721592	1740670	WBGene00006771
NM_001047386	chrIII	-	8193844	8201206	WBGene00006772
NM_001047387	chrIII	-	8193844	8201206	WBGene00006772
NM_001268026	chrIII	-	8193844	8201206	WBGene00006772
NM_059531	chrI	-	6742293	6745341	WBGene00006773
NM_059071	chrI	-	4897620	4900977	WBGene00006774
NM_074162	chrV	+	14373389	14375799	WBGene00006775
NM_059263	chrI	-	5679844	5691503	WBGene00006776
NM_001269228	chrV	-	9966404	9976226	WBGene00006777
NM_001269229	chrV	-	9966404	9976226	WBGene00006777
NM_001269230	chrV	-	9966404	9976226	WBGene00006777
NM_073118	chrV	-	9764645	9769361	WBGene00006778
NM_001276916	chrV	-	9764645	9769361	WBGene00006778
NM_001307772	chrV	-	9764645	9769361	WBGene00006778
NM_001307771	chrV	-	9764645	9769361	WBGene00006778
NM_001307773	chrV	-	9764645	9769361	WBGene00006778
NM_001028122	chrIV	-	10324255	10350217	WBGene00006779
NM_001028123	chrIV	-	10324255	10350217	WBGene00006779
NM_001028125	chrIV	-	10324255	10350217	WBGene00006779
NM_001028126	chrIV	-	10324255	10350217	WBGene00006779
NM_001028127	chrIV	-	10324255	10350217	WBGene00006779
NM_001028128	chrIV	-	10324255	10350217	WBGene00006779
NM_001028129	chrIV	-	10324255	10350217	WBGene00006779
NM_001028130	chrIV	-	10324255	10350217	WBGene00006779
NM_001028131	chrIV	-	10324255	10350217	WBGene00006779
NM_001028132	chrIV	-	10324255	10350217	WBGene00006779
NM_001028133	chrIV	-	10324255	10350217	WBGene00006779
NM_001129316	chrIV	-	10324255	10350217	WBGene00006779
NM_001129317	chrIV	-	10324255	10350217	WBGene00006779
NM_001136391	chrIV	-	10324255	10350217	WBGene00006779
NM_001268554	chrIV	-	10324255	10350217	WBGene00006779
NM_001268551	chrIV	-	10324255	10350217	WBGene00006779
NM_001268552	chrIV	-	10324255	10350217	WBGene00006779
NM_001268553	chrIV	-	10324255	10350217	WBGene00006779
NM_001026095	chrIV	+	5966656	6004857	WBGene00006780
NM_068500	chrIV	+	5966656	6004857	WBGene00006780
NM_068497	chrIV	+	5966656	6004857	WBGene00006780
NM_001026096	chrIV	+	5966656	6004857	WBGene00006780
NM_171907	chrIV	+	5966656	6004857	WBGene00006780
NM_001026097	chrIV	+	5966656	6004857	WBGene00006780
NM_001306855	chrIV	+	5966656	6004857	WBGene00006780
NM_001306856	chrIV	+	5966656	6004857	WBGene00006780
NM_001306857	chrIV	+	5966656	6004857	WBGene00006780
NM_064804	chrIII	+	491547	502625	WBGene00006781
NM_071964	chrV	-	5097150	5098907	WBGene00006782
NM_066854	chrIII	-	10183794	10186390	WBGene00006783
NM_001027611	chrIII	+	10520676	10532705	WBGene00006784
NM_001027612	chrIII	+	10520676	10532705	WBGene00006784
NM_001027613	chrIII	+	10520676	10532705	WBGene00006784
NM_001027614	chrIII	+	10520676	10532705	WBGene00006784
NM_001027615	chrIII	+	10520676	10532705	WBGene00006784
NM_001027616	chrIII	+	10520676	10532705	WBGene00006784
NM_001083178	chrIII	+	10520676	10532705	WBGene00006784
NM_001083179	chrIII	+	10520676	10532705	WBGene00006784
NM_001306729	chrIII	+	10520676	10532705	WBGene00006784
NM_001306730	chrIII	+	10520676	10532705	WBGene00006784
NM_001306731	chrIII	+	10520676	10532705	WBGene00006784
NM_001306732	chrIII	+	10520676	10532705	WBGene00006784
NM_001306733	chrIII	+	10520676	10532705	WBGene00006784
NM_001306734	chrIII	+	10520676	10532705	WBGene00006784
NM_066878	chrIII	-	10314490	10318162	WBGene00006785
NM_075468	chrV	-	19995986	20004485	WBGene00006786
NM_064645	chrII	-	14647325	14684456	WBGene00006787
NM_064646	chrII	-	14647325	14684456	WBGene00006787
NM_064644	chrII	-	14647325	14684456	WBGene00006787
NM_001267512	chrII	-	14647325	14684456	WBGene00006787
NM_064643	chrII	-	14647325	14684456	WBGene00006787
NM_001027317	chrII	-	14647325	14684456	WBGene00006787
NM_001267509	chrII	-	14647325	14684456	WBGene00006787
NM_001267513	chrII	-	14647325	14684456	WBGene00006787
NM_001267514	chrII	-	14647325	14684456	WBGene00006787
NM_001267511	chrII	-	14647325	14684456	WBGene00006787
NM_001267510	chrII	-	14647325	14684456	WBGene00006787
NM_001267515	chrII	-	14647325	14684456	WBGene00006787
NM_001267516	chrII	-	14647325	14684456	WBGene00006787
NM_001267517	chrII	-	14647325	14684456	WBGene00006787
NM_001306656	chrII	-	14647325	14684456	WBGene00006787
NM_001350388	chrII	-	14647325	14684456	WBGene00006787
NM_171039	chrII	-	11058096	11089456	WBGene00006788
NM_001026998	chrII	-	11058096	11089456	WBGene00006788
NM_001026999	chrII	-	11058096	11089456	WBGene00006788
NM_001027000	chrII	-	11058096	11089456	WBGene00006788
NM_001027001	chrII	-	11058096	11089456	WBGene00006788
NM_001267344	chrII	-	11058096	11089456	WBGene00006788
NM_001267343	chrII	-	11058096	11089456	WBGene00006788
NM_001267342	chrII	-	11058096	11089456	WBGene00006788
NM_061195	chrI	-	14855901	14863573	WBGene00006789
NM_001129010	chrI	-	7899037	7903334	WBGene00006790
NM_001129011	chrI	-	7899037	7903334	WBGene00006790
NM_001047215	chrI	+	4675135	4679409	WBGene00006791
NM_001047216	chrI	+	4675135	4679409	WBGene00006791
NM_001129040	chrI	+	4675135	4679409	WBGene00006791
NM_001129041	chrI	+	4675135	4679409	WBGene00006791
NM_171759	chrX	-	10104612	10125483	WBGene00006792
NM_171758	chrX	-	10104612	10125483	WBGene00006792
NM_060987	chrI	+	13629227	13633494	WBGene00006793
NM_071026	chrV	+	1475086	1479581	WBGene00006794
NM_182356	chrV	-	14731095	14734237	WBGene00006795
NM_074237	chrV	-	14731095	14734237	WBGene00006795
NM_001047733	chrV	-	14731095	14734237	WBGene00006795
NM_001028998	chrV	+	4497463	4511449	WBGene00006796
NM_001028999	chrV	+	4497463	4511449	WBGene00006796
NM_001029000	chrV	+	4497463	4511449	WBGene00006796
NM_001029001	chrV	+	4497463	4511449	WBGene00006796
NM_001029002	chrV	+	4497463	4511449	WBGene00006796
NM_001029003	chrV	+	4497463	4511449	WBGene00006796
NM_001029004	chrV	+	4497463	4511449	WBGene00006796
NM_001313278	chrV	+	4497463	4511449	WBGene00006796
NM_059132	chrI	+	5141675	5149226	WBGene00006797
NM_001027443	chrIII	+	13277261	13283883	WBGene00006798
NM_001027444	chrIII	+	13277261	13283883	WBGene00006798
NM_001356679	chrV	-	6901697	6929038	WBGene00006801
NM_001356675	chrV	-	6901697	6929038	WBGene00006801
NM_001356677	chrV	-	6901697	6929038	WBGene00006801
NM_001356673	chrV	-	6901697	6929038	WBGene00006801
NM_001356680	chrV	-	6901697	6929038	WBGene00006801
NM_001356676	chrV	-	6901697	6929038	WBGene00006801
NM_001356678	chrV	-	6901697	6929038	WBGene00006801
NM_001356674	chrV	-	6901697	6929038	WBGene00006801
NM_001356687	chrV	-	6901697	6929038	WBGene00006801
NM_001356683	chrV	-	6901697	6929038	WBGene00006801
NM_001356685	chrV	-	6901697	6929038	WBGene00006801
NM_001356681	chrV	-	6901697	6929038	WBGene00006801
NM_001356688	chrV	-	6901697	6929038	WBGene00006801
NM_001356684	chrV	-	6901697	6929038	WBGene00006801
NM_001356686	chrV	-	6901697	6929038	WBGene00006801
NM_001356682	chrV	-	6901697	6929038	WBGene00006801
NM_001027581	chrIII	+	10318939	10320021	WBGene00006802
NM_001027582	chrIII	+	10318939	10320021	WBGene00006802
NM_001129245	chrIII	+	10318939	10320021	WBGene00006802
NM_001028881	chrV	+	6881340	6891836	WBGene00006803
NM_001028882	chrV	+	6881340	6891836	WBGene00006803
NM_001269144	chrV	+	6881340	6891836	WBGene00006803
NM_001307743	chrV	+	6881340	6891836	WBGene00006803
NM_067279	chrIII	-	12881037	12891738	WBGene00006804
NM_001026325	chrI	-	3999348	4031739	WBGene00006805
NM_001026326	chrI	-	3999348	4031739	WBGene00006805
NM_001026327	chrI	-	3999348	4031739	WBGene00006805
NM_001026328	chrI	-	3999348	4031739	WBGene00006805
NM_001026329	chrI	-	3999348	4031739	WBGene00006805
NM_001026330	chrI	-	3999348	4031739	WBGene00006805
NM_001262584	chrI	-	3999348	4031739	WBGene00006805
NM_001262583	chrI	-	3999348	4031739	WBGene00006805
NM_001262588	chrI	-	3999348	4031739	WBGene00006805
NM_060557	chrI	+	11592302	11602095	WBGene00006807
NM_001313478	chrI	+	11592302	11602095	WBGene00006807
NM_001313479	chrI	+	11592302	11602095	WBGene00006807
NM_001313480	chrI	+	11592302	11602095	WBGene00006807
NM_074311	chrV	+	15071748	15080152	WBGene00006808
NM_171553	chrV	+	15071748	15080152	WBGene00006808
NM_001269717	chrV	+	15071748	15080152	WBGene00006808
NM_001269718	chrV	+	15071748	15080152	WBGene00006808
NM_001269719	chrV	+	15071748	15080152	WBGene00006808
NM_001269716	chrV	+	15071748	15080152	WBGene00006808
NM_068525	chrIV	-	6157310	6183857	WBGene00006809
NM_068526	chrIV	-	6157310	6183857	WBGene00006809
NM_171353	chrIV	-	6157310	6183857	WBGene00006809
NM_171352	chrIV	-	6157310	6183857	WBGene00006809
NM_001307702	chrIV	-	6157310	6183857	WBGene00006809
NM_001307703	chrIV	-	6157310	6183857	WBGene00006809
NM_001306889	chrIV	-	6157310	6183857	WBGene00006809
NM_001306890	chrIV	-	6157310	6183857	WBGene00006809
NM_001306891	chrIV	-	6157310	6183857	WBGene00006809
NM_001306892	chrIV	-	6157310	6183857	WBGene00006809
NM_001306893	chrIV	-	6157310	6183857	WBGene00006809
NM_001306894	chrIV	-	6157310	6183857	WBGene00006809
NM_001306895	chrIV	-	6157310	6183857	WBGene00006809
NM_001306896	chrIV	-	6157310	6183857	WBGene00006809
NM_001306897	chrIV	-	6157310	6183857	WBGene00006809
NM_001306898	chrIV	-	6157310	6183857	WBGene00006809
NM_001029185	chrX	-	3408664	3411683	WBGene00006810
NM_001267957	chrIII	+	4066717	4082794	WBGene00006811
NM_065416	chrIII	+	4066717	4082794	WBGene00006811
NM_001028668	chrV	+	20879854	20898906	WBGene00006812
NM_001028669	chrV	+	20879854	20898906	WBGene00006812
NM_001136423	chrV	+	20879854	20898906	WBGene00006812
NM_001270032	chrV	+	20879854	20898906	WBGene00006812
NM_001270033	chrV	+	20879854	20898906	WBGene00006812
NM_068784	chrIV	+	7424498	7444660	WBGene00006814
NM_068785	chrIV	+	7424498	7444660	WBGene00006814
NM_182282	chrIV	+	7424498	7444660	WBGene00006814
NM_001268367	chrIV	+	7424498	7444660	WBGene00006814
NM_001268365	chrIV	+	7424498	7444660	WBGene00006814
NM_001268366	chrIV	+	7424498	7444660	WBGene00006814
NM_001268368	chrIV	+	7424498	7444660	WBGene00006814
NM_001268369	chrIV	+	7424498	7444660	WBGene00006814
NM_001307278	chrIV	+	7424498	7444660	WBGene00006814
NM_001083280	chrV	+	6465065	6487880	WBGene00006815
NM_001083281	chrV	+	6465065	6487880	WBGene00006815
NM_001083282	chrV	+	6465065	6487880	WBGene00006815
NM_001029536	chrX	+	13584775	13589820	WBGene00006816
NM_001029537	chrX	+	13584775	13589820	WBGene00006816
NM_062436	chrII	+	4702069	4703219	WBGene00006817
NM_001322687	chrIII	-	8212750	8216336	WBGene00006818
NM_001026020	chrIII	-	8212750	8216336	WBGene00006818
NM_001025921	chrI	-	6761228	6767797	WBGene00006819
NM_001025922	chrI	-	6761228	6767797	WBGene00006819
NM_001025813	chrI	+	4035702	4090884	WBGene00006820
NM_001025814	chrI	+	4035702	4090884	WBGene00006820
NM_001306524	chrI	+	4035702	4090884	WBGene00006820
NM_001306525	chrI	+	4035702	4090884	WBGene00006820
NM_001025817	chrI	+	4035702	4090884	WBGene00006820
NM_001025818	chrI	+	4035702	4090884	WBGene00006820
NM_001356812	chrI	+	4035702	4090884	WBGene00006820
NM_001356814	chrI	+	4035702	4090884	WBGene00006820
NM_001356815	chrI	+	4035702	4090884	WBGene00006820
NM_001356816	chrI	+	4035702	4090884	WBGene00006820
NM_001356809	chrI	+	4035702	4090884	WBGene00006820
NM_001356811	chrI	+	4035702	4090884	WBGene00006820
NM_001356808	chrI	+	4035702	4090884	WBGene00006820
NM_001356807	chrI	+	4035702	4090884	WBGene00006820
NM_001356810	chrI	+	4035702	4090884	WBGene00006820
NM_001356813	chrI	+	4035702	4090884	WBGene00006820
NM_001026047	chrIII	+	3644375	3648822	WBGene00006822
NM_001026048	chrIII	+	3644375	3648822	WBGene00006822
NM_059333	chrI	-	5992661	6003363	WBGene00006823
NM_059334	chrI	-	5992661	6003363	WBGene00006823
NM_170938	chrI	-	14381344	14384737	WBGene00006824
NM_171612	chrX	-	611120	621290	WBGene00006825
NM_171939	chrX	-	611120	621290	WBGene00006825
NM_076542	chrX	+	5593133	5594965	WBGene00006826
NM_076883	chrX	-	7570374	7573751	WBGene00006827
NM_001047210	chrI	+	12508299	12513419	WBGene00006829
NM_001047211	chrI	+	12508299	12513419	WBGene00006829
NM_001264985	chrI	+	12508299	12513419	WBGene00006829
NM_001129210	chrIII	+	4115226	4147255	WBGene00006830
NM_001129211	chrIII	+	4115226	4147255	WBGene00006830
NM_001129212	chrIII	+	4115226	4147255	WBGene00006830
NM_001129213	chrIII	+	4115226	4147255	WBGene00006830
NM_001129214	chrIII	+	4115226	4147255	WBGene00006830
NM_065423	chrIII	+	4115226	4147255	WBGene00006830
NM_001129215	chrIII	+	4115226	4147255	WBGene00006830
NM_001129216	chrIII	+	4115226	4147255	WBGene00006830
NM_001306720	chrIII	+	4115226	4147255	WBGene00006830
NM_001306721	chrIII	+	4115226	4147255	WBGene00006830
NM_171017	chrII	+	6994987	7010624	WBGene00006831
NM_001026870	chrII	+	6994987	7010624	WBGene00006831
NM_063301	chrII	+	8116356	8122904	WBGene00006832
NM_001129123	chrII	+	8116356	8122904	WBGene00006832
NM_001267213	chrII	+	8116356	8122904	WBGene00006832
NM_001267211	chrII	+	8116356	8122904	WBGene00006832
NM_001267208	chrII	+	8116356	8122904	WBGene00006832
NM_001267209	chrII	+	8116356	8122904	WBGene00006832
NM_001267212	chrII	+	8116356	8122904	WBGene00006832
NM_001267210	chrII	+	8116356	8122904	WBGene00006832
NM_058832	chrI	+	3822883	3826514	WBGene00006833
NM_001356804	chrI	+	3822883	3826514	WBGene00006833
NM_001356805	chrI	+	3822883	3826514	WBGene00006833
NM_001356806	chrI	+	3822883	3826514	WBGene00006833
NM_074227	chrV	-	14691854	14697107	WBGene00006836
NM_077301	chrX	+	10146889	10153142	WBGene00006839
NM_001029371	chrX	+	10146889	10153142	WBGene00006839
NM_066441	chrIII	-	8351249	8355174	WBGene00006840
NM_001268160	chrIII	+	10902648	10908927	WBGene00006843
NM_001268161	chrIII	+	10902648	10908927	WBGene00006843
NM_001268159	chrIII	+	10902648	10908927	WBGene00006843
NM_059895	chrI	+	8460225	8463015	WBGene00006844
NM_001322696	chrI	+	14872112	14875378	WBGene00006845
NM_069165	chrIV	-	9002837	9005410	WBGene00006852
NM_064010	chrII	+	11281986	11283953	WBGene00006853
NM_064605	chrII	-	14485624	14488688	WBGene00006856
NM_076463	chrX	-	5074399	5078120	WBGene00006861
NM_076465	chrX	+	5087840	5092538	WBGene00006862
NM_076207	chrX	+	3537641	3540940	WBGene00006863
NM_076208	chrX	+	3537641	3540940	WBGene00006863
NM_171944	chrX	+	3537641	3540940	WBGene00006863
NM_001047793	chrX	+	3522780	3531826	WBGene00006864
NM_001047794	chrX	+	3522780	3531826	WBGene00006864
NM_001368499	chrX	+	3522780	3531826	WBGene00006864
NM_001368498	chrX	+	3522780	3531826	WBGene00006864
NM_076185	chrX	+	3393864	3397656	WBGene00006865
NM_062406	chrII	+	4572000	4590970	WBGene00006868
NM_062405	chrII	+	4572000	4590970	WBGene00006868
NM_068011	chrIV	-	3761192	3766826	WBGene00006869
NM_001307367	chrIV	-	3761192	3766826	WBGene00006869
NM_001029399	chrX	+	10505988	10519563	WBGene00006870
NM_001029400	chrX	+	10505988	10519563	WBGene00006870
NM_001029401	chrX	+	10505988	10519563	WBGene00006870
NM_067000	chrIII	+	10920336	10926041	WBGene00006873
NM_073662	chrV	+	12213327	12225935	WBGene00006874
NM_073663	chrV	+	12213327	12225935	WBGene00006874
NM_001129505	chrV	+	12213327	12225935	WBGene00006874
NM_063435	chrII	-	8636233	8637711	WBGene00006875
NM_001026682	chrI	-	11747428	11792118	WBGene00006876
NM_001026683	chrI	-	11747428	11792118	WBGene00006876
NM_001026684	chrI	-	11747428	11792118	WBGene00006876
NM_001026685	chrI	-	11747428	11792118	WBGene00006876
NM_001026686	chrI	-	11747428	11792118	WBGene00006876
NM_001026687	chrI	-	11747428	11792118	WBGene00006876
NM_001026688	chrI	-	11747428	11792118	WBGene00006876
NM_001047256	chrI	-	11747428	11792118	WBGene00006876
NM_001129093	chrI	-	11747428	11792118	WBGene00006876
NM_001348621	chrI	-	11747428	11792118	WBGene00006876
NM_001348620	chrI	-	11747428	11792118	WBGene00006876
NM_001348623	chrI	-	11747428	11792118	WBGene00006876
NM_001348622	chrI	-	11747428	11792118	WBGene00006876
NM_001348624	chrI	-	11747428	11792118	WBGene00006876
NM_001348625	chrI	-	11747428	11792118	WBGene00006876
NM_077247	chrX	+	9847275	9849518	WBGene00006881
NM_061875	chrII	+	2443279	2451130	WBGene00006882
NM_171818	chrX	-	17393789	17396556	WBGene00006886
NM_001029382	chrX	-	17393789	17396556	WBGene00006886
NM_001047757	chrX	-	9216867	9232075	WBGene00006887
NM_001047758	chrX	-	9216867	9232075	WBGene00006887
NM_058712	chrI	-	3150346	3162387	WBGene00006888
NM_058711	chrI	-	3150346	3162387	WBGene00006888
NM_001026622	chrI	-	3150346	3162387	WBGene00006888
NM_060827	chrI	+	12728137	12729870	WBGene00006889
NM_001029599	chrX	-	8087554	8089427	WBGene00006890
NM_063072	chrII	+	7116557	7120558	WBGene00006893
NM_064761	chrIII	+	156824	163542	WBGene00006894
NM_077435	chrX	+	10992483	10997846	WBGene00006896
NM_077434	chrX	+	10982351	10987928	WBGene00006897
NM_060931	chrI	+	13269984	13272784	WBGene00006902
NM_066764	chrIII	+	9781243	9782057	WBGene00006910
NM_066765	chrIII	+	9782164	9783212	WBGene00006911
NM_067787	chrIV	-	2314589	2315990	WBGene00006912
NM_063258	chrII	-	7878083	7879406	WBGene00006913
NM_068998	chrIV	+	8303968	8307369	WBGene00006914
NM_064035	chrII	-	11435212	11438464	WBGene00006915
NM_070018	chrIV	+	12640447	12650652	WBGene00006916
NM_001136375	chrIV	+	12640447	12650652	WBGene00006916
NM_001313008	chrIV	+	12640447	12650652	WBGene00006916
NM_068639	chrIV	+	6791074	6792629	WBGene00006917
NM_063816	chrII	-	10303007	10303713	WBGene00006918
NM_059240	chrI	-	5609310	5610270	WBGene00006919
NM_001028280	chrIV	-	2307819	2314567	WBGene00006920
NM_001028281	chrIV	-	2307819	2314567	WBGene00006920
NM_076310	chrX	+	4191094	4193144	WBGene00006921
NM_077488	chrX	+	11307360	11308400	WBGene00006922
NM_062596	chrII	+	5323005	5340826	WBGene00006923
NM_062597	chrII	+	5323005	5340826	WBGene00006923
NM_001356834	chrII	+	5323005	5340826	WBGene00006923
NM_001356833	chrII	+	5323005	5340826	WBGene00006923
NM_001356835	chrII	+	5323005	5340826	WBGene00006923
NM_001356836	chrII	+	5323005	5340826	WBGene00006923
NM_170974	chrII	+	1321037	1323170	WBGene00006924
NM_170973	chrII	+	1321037	1323170	WBGene00006924
NM_001307910	chrX	-	3567355	3572549	WBGene00006927
NM_001028103	chrIV	+	8261134	8266462	WBGene00006930
NM_001028105	chrIV	+	8261134	8266462	WBGene00006930
NM_069243	chrIV	-	9339403	9341790	WBGene00006931
NM_001136399	chrIV	-	9339403	9341790	WBGene00006931
NM_001276834	chrIV	-	9339403	9341790	WBGene00006931
NM_001276835	chrIV	-	9339403	9341790	WBGene00006931
NM_059340	chrI	+	6028486	6033457	WBGene00006932
NM_001025782	chrI	+	6028486	6033457	WBGene00006932
NM_001025783	chrI	+	6028486	6033457	WBGene00006932
NM_062779	chrII	+	5907794	5911222	WBGene00006933
NM_001356847	chrII	+	5907794	5911222	WBGene00006933
NM_001269297	chrV	-	10566365	10576419	WBGene00006934
NM_001269298	chrV	-	10566365	10576419	WBGene00006934
NM_072669	chrV	+	8031411	8035014	WBGene00006935
NM_060976	chrI	-	13547898	13559361	WBGene00006936
NM_067163	chrIII	+	11990167	11999552	WBGene00006937
NM_001276800	chrIII	+	11990167	11999552	WBGene00006937
NM_063657	chrII	-	9581756	9583548	WBGene00006938
NM_063694	chrII	-	9713737	9716467	WBGene00006940
NM_069202	chrIV	+	9200102	9212235	WBGene00006941
NM_182275	chrIV	+	9200102	9212235	WBGene00006941
NM_001268448	chrIV	+	9200102	9212235	WBGene00006941
NM_001268441	chrIV	+	9200102	9212235	WBGene00006941
NM_001268442	chrIV	+	9200102	9212235	WBGene00006941
NM_001268446	chrIV	+	9200102	9212235	WBGene00006941
NM_001268443	chrIV	+	9200102	9212235	WBGene00006941
NM_001268444	chrIV	+	9200102	9212235	WBGene00006941
NM_001268447	chrIV	+	9200102	9212235	WBGene00006941
NM_001268439	chrIV	+	9200102	9212235	WBGene00006941
NM_001268440	chrIV	+	9200102	9212235	WBGene00006941
NM_001268445	chrIV	+	9200102	9212235	WBGene00006941
NM_001268438	chrIV	+	9200102	9212235	WBGene00006941
NM_001307103	chrIV	+	9200102	9212235	WBGene00006941
NM_001307104	chrIV	+	9200102	9212235	WBGene00006941
NM_001307105	chrIV	+	9200102	9212235	WBGene00006941
NM_001307106	chrIV	+	9200102	9212235	WBGene00006941
NM_001307107	chrIV	+	9200102	9212235	WBGene00006941
NM_001307108	chrIV	+	9200102	9212235	WBGene00006941
NM_001307109	chrIV	+	9200102	9212235	WBGene00006941
NM_001307110	chrIV	+	9200102	9212235	WBGene00006941
NM_001307111	chrIV	+	9200102	9212235	WBGene00006941
NM_001029476	chrX	-	8387448	8392584	WBGene00006942
NM_001029477	chrX	-	8387448	8392584	WBGene00006942
NM_001029478	chrX	-	8387448	8392584	WBGene00006942
NM_001029479	chrX	-	8387448	8392584	WBGene00006942
NM_001029480	chrX	-	8387448	8392584	WBGene00006942
NM_065835	chrIII	+	5722824	5727115	WBGene00006943
NM_001312927	chrIII	+	5722824	5727115	WBGene00006943
NM_062923	chrII	+	6554977	6559267	WBGene00006944
NM_075282	chrV	-	18853127	18859221	WBGene00006945
NM_001026029	chrIII	+	5236410	5240055	WBGene00006946
NM_001026030	chrIII	+	5236410	5240055	WBGene00006946
NM_063178	chrII	+	7531145	7533246	WBGene00006947
NM_076128	chrX	-	3092395	3094448	WBGene00006948
NM_069272	chrIV	-	9475863	9477446	WBGene00006949
NM_001307163	chrIV	-	9475863	9477446	WBGene00006949
NM_078192	chrX	-	15752258	15757269	WBGene00006950
NM_001047529	chrIV	-	4050049	4051639	WBGene00006951
NM_001047530	chrIV	-	4050049	4051639	WBGene00006951
NM_001307477	chrIV	-	4050049	4051639	WBGene00006951
NM_076196	chrX	+	3480251	3483649	WBGene00006952
NM_075897	chrX	+	1576637	1591296	WBGene00006955
NM_063179	chrII	-	7533300	7534563	WBGene00006956
NM_171393	chrIV	-	8188904	8198951	WBGene00006957
NM_171394	chrIV	-	8188904	8198951	WBGene00006957
NM_001264832	chrI	-	11924785	11929511	WBGene00006958
NM_001264833	chrI	-	11924785	11929511	WBGene00006958
NM_001083176	chrIII	+	4193809	4195358	WBGene00006959
NM_001083177	chrIII	+	4193809	4195358	WBGene00006959
NM_001306671	chrIII	+	4193809	4195358	WBGene00006959
NM_074282	chrV	+	14980354	14982626	WBGene00006960
NM_001025787	chrI	-	4665744	4671738	WBGene00006961
NM_001029247	chrX	+	8041327	8044409	WBGene00006962
NM_001029248	chrX	+	8041327	8044409	WBGene00006962
NM_059624	chrI	+	7159714	7160917	WBGene00006963
NM_064557	chrII	+	14155768	14166018	WBGene00006964
NM_001322634	chrX	+	11852794	11853729	WBGene00006965
NM_077658	chrX	+	12315568	12317673	WBGene00006966
NM_001322636	chrX	+	12315568	12317673	WBGene00006966
NM_171324	chrIV	-	4710861	4712624	WBGene00006968
NM_171325	chrIV	-	4710861	4712624	WBGene00006968
NM_068023	chrIV	+	3855843	3861552	WBGene00006970
NM_066089	chrIII	-	6853113	6856804	WBGene00006971
NM_181912	chrIII	-	6853113	6856804	WBGene00006971
NM_001268013	chrIII	-	6853113	6856804	WBGene00006971
NM_001028138	chrIV	+	6118219	6121775	WBGene00006974
NM_001028139	chrIV	+	6118219	6121775	WBGene00006974
NM_001028140	chrIV	+	6118219	6121775	WBGene00006974
NM_001028141	chrIV	+	6118219	6121775	WBGene00006974
NM_001306769	chrIV	+	6118219	6121775	WBGene00006974
NM_001306770	chrIV	+	6118219	6121775	WBGene00006974
NM_066542	chrIII	+	8792847	8806305	WBGene00006975
NM_001027439	chrIII	+	8792847	8806305	WBGene00006975
NM_001027440	chrIII	+	8792847	8806305	WBGene00006975
NM_001263872	chrI	-	8529380	8531338	WBGene00006976
